,foreign_gross,production_budget,net_profit,movie_title,domestic_gross,world_wide_gross_Profit,ROI,genre_ids,id,popularity,release_date,vote_average,vote_count,genres_labels
3271,40990.0,20000000.0,-10462880.0,Popstar: Never Stop Never Stopping,9496130.0,9537120.0,-52.314400000000006,"[35, 10402]",341012.0,11.844,2016-06-03,6.6,675.0,"Comedy, Music"
3272,505926.0,20000000.0,-10014684.0,Thank You for Your Service,9479390.0,9985316.0,-50.07342,[99],418697.0,0.6,2016-09-16,6.0,1.0,Documentary
3273,505926.0,20000000.0,-10014684.0,Thank You for Your Service,9479390.0,9985316.0,-50.07342,"[18, 10752]",347629.0,8.208,2017-10-27,6.3,149.0,"Drama, War"
3274,0.0,20000000.0,-10791124.0,Everybody's Fine,9208876.0,9208876.0,-53.95562,[18],380007.0,0.633,2016-01-29,6.0,1.0,Drama
3296,38498.0,20000000.0,-17492819.0,LBJ,2468683.0,2507181.0,-87.464095,[18],353575.0,6.304,2017-11-03,6.6,65.0,Drama
3298,6008008.0,20000000.0,-11638264.0,Bon Voyage,2353728.0,8361736.0,-58.191320000000005,[99],193181.0,0.6,2013-04-12,8.5,1.0,Documentary
3299,6008008.0,20000000.0,-11638264.0,Bon Voyage,2353728.0,8361736.0,-58.191320000000005,[18],427411.0,0.6,2016-06-01,5.0,1.0,Drama
3339,44067.0,19000000.0,-13896325.0,Action Point,5059608.0,5103675.0,-73.13855263157895,"[35, 18]",454283.0,12.84,2018-06-01,5.2,136.0,"Comedy, Drama"
3351,0.0,18500000.0,-14278659.0,Left Behind,4221341.0,4221341.0,-77.18194054054054,"[53, 28, 878]",218043.0,13.897,2014-10-03,4.0,713.0,"Thriller, Action, Science Fiction"
3352,6749285.0,16000000.0,4769209.0,Left Behind,14019924.0,20769209.0,29.80755625,"[53, 28, 878]",218043.0,13.897,2014-10-03,4.0,713.0,"Thriller, Action, Science Fiction"
3355,36700000.0,18000000.0,133668774.0,Big,114968774.0,151668774.0,742.6043,"[14, 18, 35, 10749, 10751]",2280.0,15.031,1988-06-03,7.0,1813.0,"Fantasy, Drama, Comedy, Romance, Family"
3374,32374509.0,18000000.0,44646763.0,Honey,30272254.0,62646763.0,248.0375722222222,[18],44160.0,2.288,2011-03-25,7.1,39.0,Drama
3375,7537414.0,18000000.0,19048526.0,The Fog,29511112.0,37048526.0,105.82514444444445,"[18, 10752, 878]",49426.0,1.4,2010-11-11,5.7,8.0,"Drama, War, Science Fiction"
3376,502.0,1100000.0,20345820.0,The Fog,21445318.0,21445820.0,1849.6200000000001,"[18, 10752, 878]",49426.0,1.4,2010-11-11,5.7,8.0,"Drama, War, Science Fiction"
3385,20154020.0,18000000.0,22651864.0,The Circle,20497844.0,40651864.0,125.84368888888888,"[18, 14, 9648, 53]",272634.0,2.398,2015-10-13,5.5,48.0,"Drama, Fantasy, Mystery, Thriller"
3386,20154020.0,18000000.0,22651864.0,The Circle,20497844.0,40651864.0,125.84368888888888,"[18, 53, 878]",339988.0,10.932,2017-04-28,5.5,2689.0,"Drama, Thriller, Science Fiction"
3396,1312051.0,18000000.0,-6186011.0,Getaway,10501938.0,11813989.0,-34.366727777777776,"[28, 80]",146227.0,10.793,2013-08-29,5.1,380.0,"Action, Crime"
3401,0.0,18000000.0,-12000000.0,Dragonslayer,6000000.0,6000000.0,-66.66666666666666,[99],82935.0,1.155,2011-11-04,4.5,2.0,Documentary
3408,0.0,18000000.0,-13900000.0,Restoration,4100000.0,4100000.0,-77.22222222222223,[27],396152.0,1.661,2016-05-03,4.7,21.0,Horror
3410,0.0,18000000.0,-15516210.0,Unforgettable,2483790.0,2483790.0,-86.20116666666667,"[18, 53]",418437.0,8.323,2017-04-21,5.5,310.0,"Drama, Thriller"
3411,4853199.0,12000000.0,4221211.0,Unforgettable,11368012.0,16221211.0,35.17675833333334,"[18, 53]",418437.0,8.323,2017-04-21,5.5,310.0,"Drama, Thriller"
3414,164921.0,18000000.0,-16800490.0,Phantom,1034589.0,1199510.0,-93.33605555555555,[53],152259.0,7.211,2013-03-01,6.0,151.0,Thriller
3421,14469363.0,17700000.0,-3181116.0,Red Lights,49521.0,14518884.0,-17.972406779661018,[53],75638.0,8.25,2012-07-12,6.1,615.0,Thriller
3437,43538500.0,17000000.0,80778356.0,Evil Dead,54239856.0,97778356.0,475.16679999999997,[27],109428.0,13.089,2013-04-05,6.4,2664.0,Horror
3444,0.0,17000000.0,9918576.0,Tron,26918576.0,26918576.0,58.34456470588235,"[878, 28, 12]",97.0,12.063,1982-07-09,6.6,1100.0,"Science Fiction, Action, Adventure"
3445,0.0,17000000.0,7719879.0,Lottery Ticket,24719879.0,24719879.0,45.41105294117647,[35],41382.0,7.699,2010-08-20,5.7,92.0,Comedy
3462,0.0,17000000.0,-14889950.0,Roar,2110050.0,2110050.0,-87.58794117647058,"[53, 28, 12]",298923.0,0.6,2014-10-31,5.8,4.0,"Thriller, Action, Adventure"
3469,43923420.0,16500000.0,67292062.0,The Illusionist,39868642.0,83792062.0,407.83067878787875,"[16, 18]",41201.0,8.404,2010-12-25,7.4,280.0,"Animation, Drama"
3477,0.0,16000000.0,37977250.0,The Verdict,53977250.0,53977250.0,237.3578125,"[80, 18, 53]",225975.0,1.414,2013-10-16,6.8,20.0,"Crime, Drama, Thriller"
3508,0.0,16000000.0,-14313571.0,Steel,1686429.0,1686429.0,-89.45981875,"[10749, 18]",376504.0,2.742,2015-11-17,6.8,11.0,"Romance, Drama"
3513,91451.0,16000000.0,-15905188.0,Vamps,3361.0,94812.0,-99.407425,"[35, 10749, 27]",73935.0,6.65,2012-11-02,5.0,145.0,"Comedy, Romance, Horror"
3523,81539522.0,15000000.0,301300000.0,Beverly Hills Cop,234760478.0,316300000.0,2008.6666666666665,"[28, 35, 80]",90.0,15.067,1984-11-30,7.1,1827.0,"Action, Comedy, Crime"
3539,19245250.0,15000000.0,62514401.0,Halloween,58269151.0,77514401.0,416.7626733333333,"[53, 27]",424139.0,20.839,2018-10-19,6.4,2020.0,"Thriller, Horror"
3540,95558652.0,10000000.0,244900667.0,Halloween,159342015.0,254900667.0,2449.0066699999998,"[53, 27]",424139.0,20.839,2018-10-19,6.4,2020.0,"Thriller, Horror"
3541,23000000.0,325000.0,69675000.0,Halloween,47000000.0,70000000.0,21438.46153846154,"[53, 27]",424139.0,20.839,2018-10-19,6.4,2020.0,"Thriller, Horror"
3544,0.0,15000000.0,35003303.0,Little Women,50003303.0,50003303.0,233.3553533333333,[18],483347.0,2.919,2018-09-28,6.8,11.0,Drama
3554,14580187.0,15000000.0,37460543.0,Wild,37880356.0,52460543.0,249.73695333333333,[18],228970.0,10.098,2014-12-05,7.0,1454.0,Drama
3555,14580187.0,15000000.0,37460543.0,Wild,37880356.0,52460543.0,249.73695333333333,[18],371464.0,1.045,2016-01-24,6.4,28.0,Drama
3557,46297241.0,15000000.0,66357930.0,Drive,35060689.0,81357930.0,442.3862,"[18, 28, 53, 80]",64690.0,15.875,2011-09-16,7.5,6737.0,"Drama, Action, Thriller, Crime"
3592,364271.0,15000000.0,362298.0,Miss Bala,14998027.0,15362298.0,2.41532,"[18, 28]",77635.0,10.128,2011-10-01,6.3,50.0,"Drama, Action"
3617,688372.0,15000000.0,-5989020.0,The Love Letter,8322608.0,9010980.0,-39.9268,[],249055.0,0.6,2013-08-10,5.0,2.0,
3620,4796664.0,15000000.0,-2605438.0,Promised Land,7597898.0,12394562.0,-17.369586666666667,[18],133694.0,8.702,2012-12-28,6.2,378.0,Drama
3632,365488.0,15000000.0,-11613847.0,Rock the Kasbah,3020665.0,3386153.0,-77.42564666666667,"[35, 10402, 10752]",253414.0,5.203,2015-10-23,5.5,154.0,"Comedy, Music, War"
3637,0.0,15000000.0,-13341294.0,The Comedian,1658706.0,1658706.0,-88.94196,[35],369524.0,7.433,2016-12-09,5.6,68.0,Comedy
3644,5452134.0,15000000.0,-9046114.0,The Return,501752.0,5953886.0,-60.307426666666665,[99],390311.0,0.6,2016-04-17,7.0,2.0,Documentary
3650,0.0,15000000.0,-14938153.0,Winnie Mandela,61847.0,61847.0,-99.58768666666667,[18],75033.0,1.88,2013-09-06,5.7,6.0,Drama
3671,0.0,14000000.0,20729091.0,White Fang,34729091.0,34729091.0,148.06493571428572,"[16, 10751]",456154.0,15.879,2018-01-21,7.2,69.0,"Animation, Family"
3672,0.0,14000000.0,16628981.0,Superstar,30628981.0,30628981.0,118.77843571428572,"[18, 35]",122083.0,3.535,2012-09-09,5.3,49.0,"Drama, Comedy"
3673,0.0,14000000.0,16628981.0,Superstar,30628981.0,30628981.0,118.77843571428572,"[53, 18, 10749]",470308.0,0.6,2017-08-10,7.0,2.0,"Thriller, Drama, Romance"
3685,0.0,14000000.0,-200000.0,"New York, New York",13800000.0,13800000.0,-1.4285714285714286,[10749],391578.0,0.6,2016-04-15,5.0,3.0,Romance
3689,9355005.0,14000000.0,6597806.0,Bobby,11242801.0,20597806.0,47.127185714285716,[99],402046.0,1.881,2016-05-27,6.6,10.0,Documentary
3706,0.0,7000000.0,-6953512.0,Ca$h,46488.0,46488.0,-99.33588571428571,"[80, 53, 35, 9648]",27004.0,8.503,2010-01-01,5.8,112.0,"Crime, Thriller, Comedy, Mystery"
3714,4615682.0,13300000.0,-6070067.0,Under the Skin,2614251.0,7229933.0,-45.639601503759394,"[53, 878, 18]",97370.0,9.527,2014-04-04,6.1,1781.0,"Thriller, Science Fiction, Drama"
3716,1779578.0,13200000.0,41123210.0,No Good Deed,52543632.0,54323210.0,311.53946969696966,"[80, 53]",136835.0,14.519,2014-09-12,5.8,286.0,"Crime, Thriller"
3724,1808176.0,13000000.0,37445860.0,About Last Night,48637684.0,50445860.0,288.0450769230769,"[35, 10749]",222899.0,8.465,2014-02-14,6.0,312.0,"Comedy, Romance"
3778,210700000.0,12000000.0,458700000.0,Jaws,260000000.0,470700000.0,3822.5,[16],514492.0,0.6,2018-05-29,0.0,1.0,Animation
3780,182294484.0,12000000.0,295166834.0,The Fault in Our Stars,124872350.0,307166834.0,2459.7236166666667,"[10749, 18]",222935.0,16.03,2014-05-16,7.6,7236.0,"Romance, Drama"
3781,132922200.0,12000000.0,222723148.0,American Pie,101800948.0,234723148.0,1856.0262333333335,"[35, 10749]",2105.0,24.491,1999-07-09,6.4,4316.0,"Comedy, Romance"
3789,59106615.0,12000000.0,111681790.0,Chronicle,64575175.0,123681790.0,930.6815833333334,"[878, 18, 53]",76726.0,12.556,2012-02-02,6.7,3084.0,"Science Fiction, Drama, Thriller"
3792,35053707.0,12000000.0,73369830.0,Overboard,50316123.0,85369830.0,611.41525,"[10749, 35]",454619.0,19.477,2018-05-04,6.3,535.0,"Romance, Comedy"
3797,19811333.0,12000000.0,45000000.0,Crossroads,37188667.0,57000000.0,375.0,[53],513667.0,0.6,2017-10-14,4.0,1.0,Thriller
3821,73482661.0,12000000.0,72970337.0,Das Boot,11487676.0,84970337.0,608.0861416666667,"[18, 36, 10752]",387.0,16.554,1982-02-10,8.1,981.0,"Drama, History, War"
3824,65157.0,12000000.0,-1883184.0,Marshall,10051659.0,10116816.0,-15.6932,[18],392982.0,7.879,2017-10-13,7.3,257.0,Drama
3826,0.0,12000000.0,-5017320.0,Screwed,6982680.0,6982680.0,-41.811,[35],238622.0,1.945,2013-10-19,5.0,6.0,Comedy
3828,40000000.0,12000000.0,34730578.0,Fortress,6730578.0,46730578.0,289.42148333333336,"[28, 10752]",79935.0,4.738,2012-04-01,5.4,21.0,"Action, War"
3829,4357174.0,12000000.0,-1973745.0,For Greater Glory: The True Story of Cristiada,5669081.0,10026255.0,-16.447875,"[36, 18]",96399.0,4.519,2012-06-01,6.6,63.0,"History, Drama"
3830,0.0,12000000.0,-6450077.0,For Your Consideration,5549923.0,5549923.0,-53.75064166666667,[],371179.0,0.6,2013-01-28,6.0,1.0,
3842,0.0,12000000.0,-9937594.0,Ravenous,2062406.0,2062406.0,-82.81328333333333,"[27, 18]",415010.0,8.48,2017-09-23,5.4,123.0,"Horror, Drama"
3846,0.0,12000000.0,-10811806.0,Kill the Irishman,1188194.0,1188194.0,-90.09838333333333,"[28, 80, 53, 18]",51209.0,7.13,2011-03-11,6.9,274.0,"Action, Crime, Thriller, Drama"
3848,0.0,12000000.0,-11549406.0,Brother,450594.0,450594.0,-96.24504999999999,[18],51976.0,1.636,2010-08-19,6.7,15.0,Drama
3849,0.0,12000000.0,-11549406.0,Brother,450594.0,450594.0,-96.24504999999999,"[16, 18]",356501.0,0.6,2012-06-09,6.0,1.0,"Animation, Drama"
3859,0.0,12000000.0,-11985384.0,10 Days in a Madhouse,14616.0,14616.0,-99.87819999999999,[18],345003.0,0.955,2015-11-20,5.4,7.0,Drama
3889,130101.0,11000000.0,-1692834.0,Peeples,9177065.0,9307166.0,-15.3894,[35],72359.0,2.651,2013-05-09,5.2,34.0,Comedy
3892,166268.0,11000000.0,-6765645.0,The Gospel of John,4068087.0,4234355.0,-61.505863636363635,[18],332675.0,0.6,2014-12-01,5.4,5.0,Drama
3909,237280.0,10600000.0,-10338636.0,The Last Days on Mars,24084.0,261364.0,-97.53430188679245,"[878, 53, 27]",190847.0,8.759,2013-12-06,5.3,407.0,"Science Fiction, Thriller, Horror"
3911,11991725.0,10500000.0,61428046.0,2001: A Space Odyssey,59936321.0,71928046.0,585.0290095238095,"[878, 9648, 12]",62.0,23.781,1968-04-10,8.0,5837.0,"Science Fiction, Mystery, Adventure"
3916,0.0,10100000.0,43618.0,Lovesick,10143618.0,10143618.0,0.43186138613861386,"[10749, 35]",319389.0,4.775,2014-04-24,5.0,44.0,"Romance, Comedy"
3918,87492554.0,10000000.0,215925989.0,Good Will Hunting,138433435.0,225925989.0,2159.25989,[18],489.0,18.013,1997-12-05,8.1,5764.0,Drama
3939,32401396.0,10000000.0,58220952.0,The Boy,35819556.0,68220952.0,582.20952,"[18, 27, 53]",257444.0,7.009,2015-08-14,5.6,79.0,"Drama, Horror, Thriller"
3940,32401396.0,10000000.0,58220952.0,The Boy,35819556.0,68220952.0,582.20952,"[27, 53, 9648]",321258.0,11.703,2016-01-22,5.8,2223.0,"Horror, Thriller, Mystery"
3944,30406824.0,10000000.0,52556228.0,How to Be a Latin Lover,32149404.0,62556228.0,525.56228,[35],425134.0,11.0,2017-04-28,6.3,197.0,Comedy
3959,262854.0,10000000.0,14660323.0,Sparkle,24397469.0,24660323.0,146.60323,"[35, 10749]",43044.0,1.715,2010-09-07,7.0,7.0,"Comedy, Romance"
3960,262854.0,10000000.0,14660323.0,Sparkle,24397469.0,24660323.0,146.60323,"[18, 10402]",88036.0,4.417,2012-08-17,5.9,53.0,"Drama, Music"
3961,0.0,10000000.0,13591043.0,Kevin Hart: What Now?,23591043.0,23591043.0,135.91043,[35],339927.0,7.786,2016-10-14,6.5,159.0,Comedy
3973,3000000.0,10000000.0,9535005.0,The Perfect Man,16535005.0,19535005.0,95.35005,"[18, 35, 10749, 10751]",76795.0,0.655,2011-06-28,8.0,2.0,"Drama, Comedy, Romance, Family"
3976,1029445.0,10000000.0,6891011.0,The Birth of a Nation,15861566.0,16891011.0,68.91011,[18],339408.0,8.152,2016-10-07,6.5,328.0,Drama
3977,1000000.0,110000.0,10890000.0,The Birth of a Nation,10000000.0,11000000.0,9900.0,[18],339408.0,8.152,2016-10-07,6.5,328.0,Drama
3986,32558964.0,10000000.0,34567606.0,The Gift,12008642.0,44567606.0,345.67606,[878],133194.0,1.304,2010-04-08,6.6,7.0,Science Fiction
3987,32558964.0,10000000.0,34567606.0,The Gift,12008642.0,44567606.0,345.67606,"[9648, 18, 14]",325303.0,0.624,2010-01-01,9.0,1.0,"Mystery, Drama, Fantasy"
3988,32558964.0,10000000.0,34567606.0,The Gift,12008642.0,44567606.0,345.67606,"[10749, 18]",384205.0,0.6,2014-07-26,5.8,6.0,"Romance, Drama"
3989,32558964.0,10000000.0,34567606.0,The Gift,12008642.0,44567606.0,345.67606,"[53, 9648]",328425.0,12.097,2015-08-07,6.7,1797.0,"Thriller, Mystery"
3990,32558964.0,10000000.0,34567606.0,The Gift,12008642.0,44567606.0,345.67606,[18],525355.0,0.631,2015-06-19,9.0,1.0,Drama
3991,15191212.0,5000000.0,53978477.0,The Gift,43787265.0,58978477.0,1079.56954,[878],133194.0,1.304,2010-04-08,6.6,7.0,Science Fiction
3992,15191212.0,5000000.0,53978477.0,The Gift,43787265.0,58978477.0,1079.56954,"[9648, 18, 14]",325303.0,0.624,2010-01-01,9.0,1.0,"Mystery, Drama, Fantasy"
3993,15191212.0,5000000.0,53978477.0,The Gift,43787265.0,58978477.0,1079.56954,"[10749, 18]",384205.0,0.6,2014-07-26,5.8,6.0,"Romance, Drama"
3994,15191212.0,5000000.0,53978477.0,The Gift,43787265.0,58978477.0,1079.56954,"[53, 9648]",328425.0,12.097,2015-08-07,6.7,1797.0,"Thriller, Mystery"
3995,15191212.0,5000000.0,53978477.0,The Gift,43787265.0,58978477.0,1079.56954,[18],525355.0,0.631,2015-06-19,9.0,1.0,Drama
4008,63531.0,10000000.0,-2156855.0,Bad Words,7779614.0,7843145.0,-21.568550000000002,[35],209403.0,9.516,2014-03-14,6.4,451.0,Comedy
4010,1062195.0,10000000.0,-1621147.0,Bones,7316658.0,8378853.0,-16.21147,[18],160210.0,1.4,2010-03-31,8.0,4.0,Drama
4025,0.0,10000000.0,-6663947.0,Atlas Shrugged: Part II,3336053.0,3336053.0,-66.63947,"[18, 878, 9648]",134371.0,6.148,2012-10-12,5.4,66.0,"Drama, Science Fiction, Mystery"
4026,0.0,10000000.0,-6724415.0,Romeo Is Bleeding,3275585.0,3275585.0,-67.24415,[99],333851.0,2.087,2017-07-19,7.5,4.0,Documentary
4031,0.0,10000000.0,-7470605.0,Bucky Larson: Born to Be a Star,2529395.0,2529395.0,-74.70605,[35],67911.0,7.109,2011-09-09,4.2,79.0,Comedy
4034,1693327.0,10000000.0,-6376391.0,The Iceman,1930282.0,3623609.0,-63.76391,"[53, 80, 18]",68812.0,11.248,2012-09-01,6.5,562.0,"Thriller, Crime, Drama"
4036,0.0,10000000.0,-8361798.0,Gun Shy,1638202.0,1638202.0,-83.61798,"[35, 28, 12]",430682.0,9.329,2017-09-08,4.8,68.0,"Comedy, Action, Adventure"
4040,0.0,10000000.0,-8930546.0,50 to 1,1069454.0,1069454.0,-89.30546,"[35, 18]",197583.0,2.852,2014-03-21,6.2,25.0,"Comedy, Drama"
4045,974914.0,10000000.0,-8383647.0,Parkland,641439.0,1616353.0,-83.83646999999999,"[36, 18, 53, 9648]",209262.0,6.056,2013-10-04,6.1,206.0,"History, Drama, Thriller, Mystery"
4057,0.0,10000000.0,-9849809.0,Kicks,150191.0,150191.0,-98.49809,[12],385736.0,4.002,2016-09-09,6.6,50.0,Adventure
4063,0.0,10000000.0,-9890617.0,Blood Done Sign My Name,109383.0,109383.0,-98.90617,"[18, 80]",41894.0,1.346,2010-02-01,6.0,5.0,"Drama, Crime"
4067,130244.0,10000000.0,-9802099.0,Elsa & Fred,67657.0,197901.0,-98.02099,"[35, 10751, 10749, 18]",268171.0,6.241,2014-03-07,6.2,48.0,"Comedy, Family, Romance, Drama"
4074,247177.0,10000000.0,-9752435.0,Barbecue,388.0,247565.0,-97.52435,[35],250349.0,7.874,2014-09-14,5.8,383.0,Comedy
4075,247177.0,10000000.0,-9752435.0,Barbecue,388.0,247565.0,-97.52435,[99],438467.0,0.776,2017-03-10,7.5,13.0,Documentary
4114,0.0,9000000.0,-5865491.0,Beautiful,3134509.0,3134509.0,-65.17212222222221,"[27, 10749, 53]",314422.0,0.879,2014-12-11,8.0,1.0,"Horror, Romance, Thriller"
4116,0.0,9000000.0,-6999907.0,Greater,2000093.0,2000093.0,-77.77674444444445,"[10751, 18]",379441.0,1.891,2016-08-26,7.3,37.0,"Family, Drama"
4118,0.0,9000000.0,-7930682.0,Undiscovered,1069318.0,1069318.0,-88.11868888888888,[],513161.0,0.6,2018-04-07,8.0,1.0,
4128,153400000.0,8800000.0,319403506.0,Crocodile Dundee,174803506.0,328203506.0,3629.5852954545453,"[12, 35]",9671.0,10.642,1986-09-26,6.3,917.0,"Adventure, Comedy"
4133,92371000.0,8500000.0,114247755.0,Dragon Ball Super: Broly,30376755.0,122747755.0,1344.0912352941175,"[28, 16, 14, 12, 35, 878]",503314.0,6.868,2019-01-16,7.4,721.0,"Action, Animation, Fantasy, Adventure, Comedy, Science Fiction"
4145,437514.0,8300000.0,-5701776.0,Limbo,2160710.0,2598224.0,-68.69609638554218,[35],352984.0,0.6,2015-04-12,7.7,3.0,Comedy
4160,193071.0,8000000.0,18317943.0,Howards End,26124872.0,26317943.0,228.9742875,"[18, 10749]",8293.0,9.155,1992-03-13,7.2,201.0,"Drama, Romance"
4161,21853876.0,8000000.0,39782426.0,Shutter,25928550.0,47782426.0,497.280325,"[53, 27, 878]",421881.0,0.6,2015-06-02,6.0,1.0,"Thriller, Horror, Science Fiction"
4164,0.0,8000000.0,14549338.0,Much Ado About Nothing,22549338.0,22549338.0,181.866725,[35],91739.0,5.952,2013-06-07,7.2,165.0,Comedy
4165,0.0,8000000.0,14549338.0,Much Ado About Nothing,22549338.0,22549338.0,181.866725,[18],371465.0,1.213,2016-01-23,6.8,9.0,Drama
4182,0.0,8000000.0,-3285910.0,Held Up,4714090.0,4714090.0,-41.073875,[35],60961.0,0.993,2010-01-01,4.8,3.0,Comedy
4189,0.0,8000000.0,-7299739.0,El Chicano,700261.0,700261.0,-91.2467375,"[18, 28, 80]",547590.0,5.274,2019-05-03,9.0,1.0,"Drama, Action, Crime"
4196,181056.0,8000000.0,-7566268.0,London Fields,252676.0,433732.0,-94.57835,"[80, 9648, 53, 18]",220882.0,8.557,2018-10-26,5.3,59.0,"Crime, Mystery, Thriller, Drama"
4197,2608758.0,8000000.0,-5227489.0,Restless,163753.0,2772511.0,-65.3436125,"[18, 10749]",47760.0,7.268,2011-09-16,6.4,258.0,"Drama, Romance"
4201,2620619.0,8000000.0,-5278466.0,Wuthering Heights,100915.0,2721534.0,-65.980825,"[18, 10749]",9364.0,7.61,2012-04-09,6.1,115.0,"Drama, Romance"
4203,184602.0,8000000.0,-7762312.0,Aloft,53086.0,237688.0,-97.0289,[18],251321.0,4.944,2015-05-22,5.5,61.0,Drama
4210,0.0,7500000.0,99093296.0,Driving Miss Daisy,106593296.0,106593296.0,1321.2439466666665,[],289450.0,0.6,2014-06-04,6.7,5.0,
4225,3026576.0,7500000.0,-4242078.0,Borg vs McEnroe,231346.0,3257922.0,-56.56104,"[18, 36]",397538.0,9.955,2017-10-24,7.1,548.0,"Drama, History"
4232,235718.0,7200000.0,-6904508.0,3,59774.0,295492.0,-95.89594444444445,"[27, 9648, 53]",477577.0,1.816,2018-08-07,6.0,2.0,"Horror, Mystery, Thriller"
4236,2121869.0,7000000.0,78604221.0,I Can Only Imagine,83482352.0,85604221.0,1122.917442857143,"[18, 10751, 10402]",470878.0,9.7,2018-03-16,7.6,155.0,"Drama, Family, Music"
4246,0.0,7000000.0,18532388.0,Desperado,25532388.0,25532388.0,264.7484,"[53, 28, 80]",8068.0,14.712,1995-08-25,6.8,1440.0,"Thriller, Action, Crime"
4249,146400.0,7000000.0,16393939.0,Kingdom Come,23247539.0,23393939.0,234.19912857142856,[35],136558.0,1.244,2011-01-01,8.0,1.0,Comedy
4251,0.0,7000000.0,13257000.0,Action Jackson,20257000.0,20257000.0,189.3857142857143,"[28, 12, 35, 80, 18]",10117.0,6.744,1988-02-12,5.2,81.0,"Action, Adventure, Comedy, Crime, Drama"
4252,0.0,7000000.0,12910002.0,Breathless,19910002.0,19910002.0,184.42860000000002,"[35, 53, 9648]",122930.0,4.236,2012-01-04,5.4,18.0,"Comedy, Thriller, Mystery"
4257,0.0,7000000.0,7618727.0,Beyond the Lights,14618727.0,14618727.0,108.83895714285714,"[10749, 18]",241771.0,7.717,2014-11-14,7.0,238.0,"Romance, Drama"
4293,12492066.0,6900000.0,37203982.0,House at the End of the Street,31611916.0,44103982.0,539.1881449275362,"[27, 53]",82505.0,8.72,2012-09-21,5.8,1033.0,"Horror, Thriller"
4295,9181247.0,6800000.0,9238343.0,Incendies,6857096.0,16038343.0,135.85798529411767,"[18, 10752, 9648]",46738.0,8.973,2010-09-04,8.1,1034.0,"Drama, War, Mystery"
4298,9508932.0,6800000.0,2733964.0,Shade,25032.0,9533964.0,40.20535294117647,[],429225.0,0.6,2016-11-15,5.0,1.0,
4299,6698962.0,6750000.0,62530.0,Bran Nue Dae,113568.0,6812530.0,0.9263703703703705,"[35, 18, 10749]",38415.0,1.142,2011-09-13,5.7,12.0,"Comedy, Drama, Romance"
4307,0.0,6500000.0,25399000.0,Dressed to Kill,31899000.0,31899000.0,390.75384615384615,"[9648, 53]",11033.0,12.481,1980-06-25,6.8,300.0,"Mystery, Thriller"
4313,0.0,6500000.0,-76395.0,Same Kind of Different as Me,6423605.0,6423605.0,-1.1753076923076924,[18],300687.0,8.756,2017-10-20,6.8,103.0,Drama
4317,635292.0,6500000.0,-4755048.0,The Messenger,1109660.0,1744952.0,-73.1545846153846,[99],362383.0,0.6,2015-12-04,8.0,2.0,Documentary
4334,4571030.0,6000000.0,45411620.0,Breaking In,46840590.0,51411620.0,756.8603333333333,[],403153.0,0.6,2014-01-01,2.5,2.0,
4335,4571030.0,6000000.0,45411620.0,Breaking In,46840590.0,51411620.0,756.8603333333333,"[53, 80, 28]",497814.0,12.188,2018-05-13,5.9,290.0,"Thriller, Crime, Action"
4381,0.0,6000000.0,-5591841.0,The 5th Quarter,408159.0,408159.0,-93.19735,[18],59728.0,2.142,2011-03-25,4.7,15.0,Drama
4388,1607284.0,6000000.0,-4326365.0,Deadfall,66351.0,1673635.0,-72.10608333333333,"[80, 18, 53]",97614.0,9.491,2012-12-07,5.9,357.0,"Crime, Drama, Thriller"
4389,1300000.0,6000000.0,-4634892.0,Julia,65108.0,1365108.0,-77.2482,[80],503598.0,0.627,2013-10-10,2.0,1.0,Crime
4390,1300000.0,6000000.0,-4634892.0,Julia,65108.0,1365108.0,-77.2482,"[53, 27]",278632.0,5.274,2014-10-14,5.0,44.0,"Thriller, Horror"
4396,15600000.0,5900000.0,31931658.0,Emma,22231658.0,37831658.0,541.2145423728814,[18],319972.0,0.6,2014-11-24,10.0,1.0,Drama
4397,15600000.0,5900000.0,31931658.0,Emma,22231658.0,37831658.0,541.2145423728814,"[53, 27]",432487.0,0.6,2016-06-07,6.0,1.0,"Thriller, Horror"
4398,15600000.0,5900000.0,31931658.0,Emma,22231658.0,37831658.0,541.2145423728814,"[53, 27]",479876.0,0.6,2017-09-29,6.0,2.0,"Thriller, Horror"
4406,700975.0,5700000.0,-4968387.0,Valhalla Rising,30638.0,731613.0,-87.16468421052632,"[12, 18, 28, 14]",37861.0,11.26,2010-07-16,6.0,582.0,"Adventure, Drama, Action, Fantasy"
4410,0.0,5600000.0,-5068194.0,Standing Ovation,531806.0,531806.0,-90.50346428571429,"[35, 10402, 10751]",55567.0,1.224,2010-07-16,4.3,12.0,"Comedy, Music, Family"
4418,0.0,5500000.0,80479.0,Iris,5580479.0,5580479.0,1.4632545454545456,[99],295799.0,5.445,2014-10-09,7.6,71.0,Documentary
4421,0.0,5500000.0,-4439488.0,Wonderland,1060512.0,1060512.0,-80.71796363636363,[],290732.0,0.6,2014-10-14,3.3,3.0,
4422,0.0,5500000.0,-4439488.0,Wonderland,1060512.0,1060512.0,-80.71796363636363,"[35, 10751]",375097.0,1.909,2016-01-08,6.8,4.0,"Comedy, Family"
4426,0.0,5500000.0,-5471532.0,Salvation Boulevard,28468.0,28468.0,-99.4824,"[35, 53, 28, 18]",51995.0,6.507,2011-07-15,5.4,38.0,"Comedy, Thriller, Action, Drama"
