,foreign_gross,production_budget,net_profit,movie_title,domestic_gross,world_wide_gross_Profit,ROI
472,7600000.0,25000000.0,13993548.0,The Eagle,19490041.0,38993548.0,55.974192
474,7900000.0,5000000.0,21517819.0,Apollo 18,17686929.0,26517819.0,430.35638
475,20000000.0,35000000.0,-10312476.0,Biutiful,5101237.0,24687524.0,-29.46421714285714
476,3300000.0,50000000.0,-23878362.0,Your Highness,21596445.0,26121638.0,-47.756724
477,1046419.0,5000000.0,20861249.0,Our Idiot Brother,24814830.0,25861249.0,417.22498
478,10800000.0,45000000.0,-23455268.0,The Rum Diary,13109815.0,21544732.0,-52.122817777777776
481,9400000.0,25000000.0,-784615.0,Warrior,13657115.0,24215385.0,-3.13846
482,6600000.0,12000000.0,10750356.0,Young Adult,16311571.0,22750356.0,89.5863
486,14200000.0,6000000.0,15197454.0,The Guard,5359774.0,21197454.0,253.29090000000002
487,14200000.0,3400000.0,17033227.0,Margin Call,5353586.0,20433227.0,500.9772647058823
489,13800000.0,6500000.0,13912841.0,Shame,4002293.0,20412841.0,214.04370769230766
493,16600000.0,13400000.0,-13235753.0,The Last Godfather,164247.0,164247.0,-98.77427611940298
495,12900000.0,9400000.0,12417298.0,Melancholia,3030848.0,21817298.0,132.09891489361704
497,3900000.0,25000000.0,-9092589.0,The Conspirator,11538204.0,15907411.0,-36.370356
498,10900000.0,27500000.0,-11684491.0,Anonymous,4463292.0,15815509.0,-42.48905818181819
503,8500000.0,3200000.0,11114407.0,Beginners,5790894.0,14314407.0,347.32521875
510,10000000.0,6000000.0,5348205.0,Snow Flower and the Secret Fan,1348205.0,11348205.0,89.13674999999999
514,9900000.0,5500000.0,7980196.0,Le Havre,611709.0,13480196.0,145.09447272727272
516,632964.0,8000000.0,2763183.0,Prom,10130219.0,10763183.0,34.5397875
521,8700000.0,5800000.0,3862214.0,Winter in Wartime,542860.0,9662214.0,66.58989655172414
526,244000.0,41000000.0,-33315476.0,The Big Year,7204138.0,7684524.0,-81.25725853658537
527,6300000.0,21000000.0,-15953962.0,The Beaver,970816.0,5046038.0,-75.97124761904762
528,648536.0,19000000.0,-11423396.0,Take Me Home Tonight,6928068.0,7576604.0,-60.12313684210526
529,1001029.0,10000000.0,-2137869.0,Cedar Rapids,6861102.0,7862131.0,-21.37869
533,4300000.0,7000000.0,3765283.0,We Need to Talk About Kevin,1738692.0,10765283.0,53.78975714285714
534,4800000.0,13000000.0,-6540817.0,Attack the Block,1024175.0,6459183.0,-50.31397692307692
544,3400000.0,20000000.0,-13906275.0,Dylan Dog: Dead of Night,1186538.0,6093725.0,-69.531375
553,336000.0,250000.0,3478400.0,Like Crazy,3395391.0,3728400.0,1391.3600000000001
558,548000.0,1000000.0,4438911.0,Martha Marcy May Marlene,2981038.0,5438911.0,443.8911
559,3300000.0,8000000.0,-4412809.0,Fireflies in the Garden,36884.0,3587191.0,-55.160112500000004
561,2800000.0,30000000.0,-26278012.0,Machine Gun Preacher,538690.0,3721988.0,-87.59337333333333
566,1400000.0,4750000.0,222016.0,Take Shelter,1728953.0,4972016.0,4.674021052631579
571,108879.0,5000000.0,-2178990.0,Everything Must Go,2712131.0,2821010.0,-43.5798
581,1600000.0,11000000.0,-10770347.0,Brighton Rock,229653.0,229653.0,-97.91224545454546
584,456000.0,175000.0,1927779.0,Another Earth,1321194.0,2102779.0,1101.588
585,124999.0,10000000.0,-8115749.0,A Better Life,1759252.0,1884251.0,-81.15749
589,558794.0,4000000.0,-2010965.0,The Art of Getting By,1430241.0,1989035.0,-50.274125000000005
590,4604134.0,19100000.0,-13134354.0,The Devil's Double,1361512.0,5965646.0,-68.76625130890052
593,918167.0,4000000.0,-2016404.0,Red State,1065429.0,1983596.0,-50.4101
597,2951656.0,36000000.0,-31979010.0,There Be Dragons,1069334.0,4020990.0,-88.83058333333334
602,892156.0,2000000.0,-130072.0,Meek's Cutoff,977772.0,1869928.0,-6.5036
606,397000.0,1900000.0,2681937.0,Submarine,467602.0,4581937.0,141.15457894736844
607,1637.0,1800000.0,-957307.0,Higher Ground,841056.0,842693.0,-53.183722222222215
617,145257.0,1800000.0,-1016267.0,POM Wonderful Presents: The Greatest Movie Ever Sold,638476.0,783733.0,-56.459277777777785
620,423000.0,4500000.0,-3282693.0,Blackthorn,200558.0,1217307.0,-72.94873333333334
624,670512.0,1000000.0,239174.0,The Future,568662.0,1239174.0,23.9174
625,11068938.0,5200000.0,6433427.0,Dum Maaro Dum,564489.0,11633427.0,123.71974999999999
631,504857.0,900000.0,58978.0,Circumstance,454121.0,958978.0,6.553111111111111
632,427000.0,40000000.0,155111193.0,The Other Woman,83911193.0,195111193.0,387.7779825
636,0.0,7000000.0,-6617054.0,Hesher,382946.0,382946.0,-94.52934285714286
638,347000.0,4000000.0,-3021473.0,Another Happy Day,9120.0,978527.0,-75.536825
641,266217.0,2500000.0,-1906067.0,Super,327716.0,593933.0,-76.24268
687,580544.0,500000.0,180914.0,Rubber,100370.0,680914.0,36.1828
691,5396657.0,25000000.0,-11968576.0,Beautiful Boy,7634767.0,13031424.0,-47.874304
700,576107.0,14000000.0,-13376708.0,Margaret,47185.0,623292.0,-95.54791428571428
708,646237.0,4000000.0,-3320518.0,Stake Land,33245.0,679482.0,-83.01294999999999
710,1117898.0,15000000.0,-13851422.0,The Son of No One,30680.0,1148578.0,-92.34281333333332
718,70314.0,12000000.0,-11912207.0,5 Days of War,17479.0,87793.0,-99.26839166666667
726,2881487.0,26000000.0,-23076041.0,Blood Ties,42472.0,2923959.0,-88.75400384615385
732,804200000.0,200000000.0,910526981.0,Skyfall,304360277.0,1110526981.0,455.2634905
733,636800000.0,275000000.0,809439099.0,The Dark Knight Rises,448139099.0,1084439099.0,294.3414905454545
734,718100000.0,250000000.0,767003568.0,The Hobbit: An Unexpected Journey,303003568.0,1017003568.0,306.80142720000003
735,715900000.0,95000000.0,784765137.0,Ice Age: Continental Drift,161321843.0,879765137.0,826.068565263158
737,495900000.0,220000000.0,537890267.0,The Amazing Spider-Man,262030663.0,757890267.0,244.4955759090909
738,530500000.0,145000000.0,601921271.0,Madagascar 3: Europe's Most Wanted,216391482.0,746921271.0,415.1181179310345
739,286400000.0,80000000.0,597923379.0,The Hunger Games,408010692.0,677923379.0,747.40422375
741,484000000.0,120000000.0,500912003.0,Life of Pi,124987022.0,620912003.0,417.42666916666667
742,330600000.0,50000000.0,506016627.0,Ted,218665740.0,556016627.0,1012.0332539999999
743,303200000.0,185000000.0,369606532.0,Brave,237282182.0,554606532.0,199.7873145945946
744,281800000.0,165000000.0,331511521.0,Wreck-It Ralph,189412677.0,496511521.0,200.91607333333332
747,262600000.0,100000000.0,349948323.0,Django Unchained,162805434.0,449948323.0,349.948323
748,276900000.0,125000000.0,277448265.0,Prometheus,126477084.0,402448265.0,221.95861200000002
749,241300000.0,170000000.0,231021746.0,Snow White and the Huntsman,155136755.0,401021746.0,135.89514470588236
750,236300000.0,45000000.0,332807404.0,Taken 2,139854287.0,377807404.0,739.572008888889
751,210100000.0,85000000.0,293505812.0,Hotel Transylvania,148313048.0,378505812.0,345.30095529411767
754,231400000.0,79000000.0,239146162.0,Journey 2: The Mysterious Island,103860290.0,318146162.0,302.71666075949366
755,229900000.0,100000000.0,211979256.0,The Expendables 2,85028192.0,311979256.0,211.979256
756,203500000.0,145000000.0,161900902.0,Rise of the Guardians,103412758.0,306900902.0,111.65579448275862
757,221600000.0,150000000.0,155270083.0,Wrath of the Titans,83670083.0,305270083.0,103.51338866666666
758,237600000.0,220000000.0,93477717.0,Battleship,65233400.0,313477717.0,42.48987136363636
759,211100000.0,275000000.0,7778100.0,John Carter,73058679.0,282778100.0,2.8284
760,162900000.0,125000000.0,155355920.0,The Bourne Legacy,113203870.0,280355920.0,124.28473600000001
761,93100000.0,65000000.0,208346281.0,Lincoln,182207973.0,273346281.0,320.53274
762,165800000.0,150000000.0,88202668.0,Dark Shadows,79727149.0,238202668.0,58.80177866666667
763,197700000.0,65000000.0,175647629.0,Resident Evil: Retribution,42345531.0,240647629.0,270.2271215384616
764,104300000.0,21000000.0,215412453.0,Silver Linings Playbook,132092958.0,236412453.0,1025.7735857142857
765,178000000.0,50000000.0,186799211.0,American Reunion,56758835.0,236799211.0,373.598422
766,96300000.0,44500000.0,182640757.0,Argo,136025503.0,227140757.0,410.42866741573033
767,138300000.0,60000000.0,157370736.0,Jack Reacher,80070736.0,217370736.0,262.28456
768,81700000.0,85000000.0,123542162.0,Safe House,126181630.0,208542162.0,145.34372
769,63100000.0,42000000.0,160812429.0,21 Jump Street,138447667.0,202812429.0,382.88673571428575
771,71100000.0,30000000.0,167618160.0,The Vow,125014030.0,197618160.0,558.7271999999999
772,118100000.0,85000000.0,88613482.0,Mirror Mirror,64935167.0,173613482.0,104.25115529411764
773,161300000.0,40000000.0,129590606.0,The Impossible,19019882.0,169590606.0,323.976515
774,119700000.0,65000000.0,115148897.0,The Dictator,59650222.0,180148897.0,177.15214923076923
775,110000000.0,30000000.0,140466405.0,Looper,66486205.0,170466405.0,468.22135
776,53500000.0,7000000.0,163549753.0,Magic Mike,113721571.0,170549753.0,2336.4250428571427
777,68000000.0,31000000.0,129558438.0,Flight,93772375.0,160558438.0,417.9304451612904
779,101700000.0,65000000.0,91974557.0,This Means War,54760791.0,156974557.0,141.49931846153848
781,88900000.0,5000000.0,137817992.0,Paranormal Activity 4,53900335.0,142817992.0,2756.35984
782,105400000.0,33000000.0,132552290.0,Step Up Revolution,35074677.0,165552290.0,401.67360606060606
783,90400000.0,10000000.0,124639780.0,The Best Exotic Marigold Hotel,46383639.0,134639780.0,1246.3978
784,37100000.0,52500000.0,82112435.0,Zero Dark Thirty,95720716.0,134612435.0,156.4046380952381
785,80800000.0,57000000.0,92217355.0,Ghost Rider: Spirit of Vengeance,51774002.0,149217355.0,161.78483333333332
786,103400000.0,102000000.0,28673154.0,Cloud Atlas,27108272.0,130673154.0,28.110935294117645
787,73400000.0,15000000.0,113955898.0,The Woman in Black,54333290.0,128955898.0,759.7059866666667
789,92000000.0,55000000.0,81143605.0,The Pirates! Band of Misfits,31051126.0,136143605.0,147.53382727272728
790,42500000.0,25000000.0,95832383.0,Parental Guidance,77267296.0,120832383.0,383.329532
791,79000000.0,67500000.0,69989730.0,Abraham Lincoln: Vampire Hunter,37519139.0,137489730.0,103.68848888888888
792,50300000.0,17000000.0,99044347.0,Pitch Perfect,65001093.0,116044347.0,582.613805882353
793,50700000.0,30000000.0,103085295.0,Hope Springs,63536011.0,133085295.0,343.61765
794,51100000.0,60000000.0,48119662.0,ParaNorman,56003051.0,108119662.0,80.19943666666667
795,18000000.0,95000000.0,9907746.0,The Campaign,86907746.0,104907746.0,10.429206315789475
798,48000000.0,12000000.0,91028188.0,Project X,54731865.0,103028188.0,758.5682333333334
799,48500000.0,1000000.0,100759490.0,The Devil Inside,53262945.0,101759490.0,10075.949
800,38900000.0,25000000.0,71633833.0,The Lucky One,60457138.0,96633833.0,286.535332
801,29700000.0,25000000.0,73406855.0,Contraband,66528000.0,98406855.0,293.62742000000003
802,4500000.0,12000000.0,101373764.0,Think Like a Man,91547205.0,113373764.0,844.7813666666667
805,36300000.0,14000000.0,68925064.0,The Possession,49130588.0,82925064.0,492.32188571428577
806,43200000.0,37500000.0,50973016.0,What to Expect When You're Expecting,41152203.0,88473016.0,135.92804266666667
809,46200000.0,39000000.0,42150788.0,Frankenweenie,35287788.0,81150788.0,108.07894358974359
810,11300000.0,12000000.0,70497035.0,Act of Valor,70012847.0,82497035.0,587.4752916666667
812,29600000.0,3000000.0,84727807.0,Sinister,48086903.0,87727807.0,2824.2602333333334
813,25700000.0,25000000.0,56249176.0,The Grey,51580136.0,81249176.0,224.996704
814,28100000.0,22000000.0,55229695.0,Diary of a Wimpy Kid: Dog Days,49008662.0,77229695.0,251.0440681818182
815,56600000.0,21500000.0,52826015.0,To Rome with Love,16684352.0,74326015.0,245.70239534883723
816,27800000.0,42000000.0,31239258.0,Here Comes the Boom,45290318.0,73239258.0,74.37918571428571
818,56100000.0,49000000.0,22004627.0,Anna Karenina,12816367.0,71004627.0,44.90740204081632
819,32900000.0,55000000.0,12130045.0,The Watch,34353000.0,67130045.0,22.054627272727274
820,22800000.0,16000000.0,52848446.0,Moonrise Kingdom,45512466.0,68848446.0,330.3027875
821,1200000.0,20000000.0,46950887.0,Tyler Perry's Madea's Witness Protection,65653242.0,66950887.0,234.75443500000003
822,24400000.0,30000000.0,40689968.0,The Cabin in the Woods,42073277.0,70689968.0,135.63322666666667
824,20900000.0,70000000.0,-8968068.0,Rock of Ages,38518613.0,61031932.0,-12.811525714285715
825,20800000.0,57500000.0,585235.0,That's My Boy,36931089.0,58085235.0,1.0178
826,4200000.0,40000000.0,15249159.0,The Odd Life of Timothy Green,51853450.0,55249159.0,38.1228975
827,10500000.0,30000000.0,24052249.0,The Three Stooges,44338224.0,54052249.0,80.17416333333334
828,25100000.0,30000000.0,31623819.0,The Five-Year Engagement,28700285.0,61623819.0,105.41273
829,16300000.0,26000000.0,28393687.0,Lawless,37397291.0,54393687.0,109.20648846153847
830,34800000.0,20000000.0,35975672.0,Silent Hill: Revelation 3D,17530219.0,55975672.0,179.87836
831,489000.0,58000000.0,-7634502.0,Red Tails,49876377.0,50365498.0,-13.16293448275862
833,13200000.0,60000000.0,-12181087.0,Trouble with the Curve,35763137.0,47818913.0,-20.301811666666666
835,7100000.0,15000000.0,42586606.0,End of Watch,41003371.0,57586606.0,283.91070666666667
836,27600000.0,42000000.0,7621440.0,Man on a Ledge,18620000.0,49621440.0,18.146285714285714
839,4700000.0,40000000.0,1294674.0,The Guilt Trip,37134215.0,41294674.0,3.2366850000000005
842,22900000.0,15000000.0,24238443.0,Killing Them Softly,14945541.0,39238443.0,161.58962
843,19000000.0,1000000.0,41411721.0,Chernobyl Diaries,18119640.0,42411721.0,4141.1721
845,22200000.0,45000000.0,-3532394.0,Dredd,13414714.0,41467606.0,-7.849764444444444
846,553000.0,14000000.0,21579177.0,Tyler Perry's Good Deeds,35025791.0,35579177.0,154.13697857142856
847,27600000.0,12000000.0,23830713.0,Arbitrage,7919574.0,35830713.0,198.58927500000001
849,8700000.0,35000000.0,426759.0,Alex Cross,25888412.0,35426759.0,1.2193114285714286
853,15600000.0,13000000.0,20069303.0,The Perks of Being a Wallflower,17742948.0,33069303.0,154.37925384615386
854,14400000.0,23000000.0,13374700.0,Haywire,18942396.0,36374700.0,58.15086956521739
855,7400000.0,12000000.0,20700439.0,Katy Perry: Part of Me,25326071.0,32700439.0,172.50365833333333
856,17900000.0,20000000.0,13943049.0,Lockout,14326865.0,33943049.0,69.71524500000001
857,226000.0,27500000.0,3657914.0,Joyful Noise,30932113.0,31157914.0,13.301505454545454
858,10800000.0,35000000.0,-3606799.0,Premium Rush,20275446.0,31393201.0,-10.30514
859,13600000.0,26000000.0,4601801.0,The Raven,16008272.0,30601801.0,17.699234615384615
863,11900000.0,37500000.0,13147416.0,The Master,16247159.0,50647416.0,35.059776
865,4600000.0,40000000.0,-14731320.0,Big Miracle,20157300.0,25268680.0,-36.828300000000006
869,3600000.0,40000000.0,-19209514.0,A Thousand Words,18450127.0,20790486.0,-48.023785000000004
870,4200000.0,32500000.0,-8340066.0,Wanderlust,17288155.0,24159934.0,-25.66174153846154
871,8300000.0,1800000.0,21465132.0,Beasts of the Southern Wild,12795746.0,23265132.0,1192.5073333333335
872,20200000.0,8900000.0,13844132.0,Polisse,176988.0,22744132.0,155.55204494382022
873,13100000.0,9700000.0,27087044.0,Amour,6738954.0,36787044.0,279.24787628865977
874,4099999.0,15000000.0,7018988.0,The Man with the Iron Fists,15634090.0,22018988.0,46.79325333333333
876,4400000.0,13500000.0,19535736.0,Seven Psychopaths,15024049.0,33035736.0,144.70915555555555
879,13100000.0,20000000.0,5361206.0,The Cold Light of Day,3763583.0,25361206.0,26.806029999999996
887,1700000.0,6000000.0,10369708.0,The Words,11494838.0,16369708.0,172.82846666666666
888,0.0,35000000.0,-33000000.0,Playing for Keeps,2000000.0,2000000.0,-94.28571428571428
889,347000.0,2000000.0,14610760.0,Silent House,12739737.0,16610760.0,730.538
893,185680.0,16000000.0,-3382528.0,People Like Us,12431792.0,12617472.0,-21.140800000000002
895,11500000.0,3000000.0,9577401.0,Bachelorette,446770.0,12577401.0,319.24670000000003
897,2000000.0,14000000.0,-2833385.0,Fun Size,9409538.0,11166615.0,-20.238464285714286
900,2600000.0,10000000.0,1766959.0,Seeking a Friend for the End of the World,7078738.0,11766959.0,17.66959
901,4700000.0,17000000.0,-6362719.0,The Apparition,4936819.0,10637281.0,-37.42775882352941
904,902486.0,6000000.0,4106975.0,Bernie,9204489.0,10106975.0,68.44958333333334
905,3100000.0,1000000.0,10495204.0,The Sessions,6002451.0,11495204.0,1049.5203999999999
908,8000000.0,25000000.0,-15686698.0,On the Road,720828.0,9313302.0,-62.746792
921,2079340.0,10000000.0,-1109906.0,The Collection,6810754.0,8890094.0,-11.09906
925,600.0,20000000.0,-11699179.0,Chasing Mavericks,6002756.0,8300821.0,-58.495895
928,2600000.0,7500000.0,1039003.0,Albert Nobbs,3014696.0,8539003.0,13.853373333333332
930,434949.0,19000000.0,-13254497.0,Won't Back Down,5310554.0,5745503.0,-69.76051052631578
934,148000.0,10000000.0,-5291873.0,"Jeff, Who Lives at Home",4269426.0,4708127.0,-52.918730000000004
938,411361.0,750000.0,3672318.0,Safety Not Guaranteed,4010957.0,4422318.0,489.64239999999995
945,1700000.0,10000000.0,-5340890.0,Killer Joe,1291645.0,4659110.0,-53.4089
947,1616888.0,2500000.0,2434356.0,Robot & Frank,3317468.0,4934356.0,97.37424
949,684282.0,840000.0,2947689.0,Celeste and Jesse Forever,3103407.0,3787689.0,350.91535714285715
950,2759127.0,9200000.0,-3393334.0,Jab Tak Hai Jaan,3047539.0,5806666.0,-36.8840652173913
955,3294258.0,4000000.0,1966671.0,Samsara,2672413.0,5966671.0,49.166775
975,1493107.0,120000.0,2970593.0,Your Sister's Sister,1597486.0,3090593.0,2475.494166666667
984,661000.0,12500000.0,-8472337.0,The Paperboy,677200.0,4027663.0,-67.77869600000001
987,1300000.0,12500000.0,-11399713.0,A Little Bit of Heaven,10011.0,1100287.0,-91.197704
996,315000.0,10000000.0,-7820377.0,Coriolanus,749641.0,2179623.0,-78.20376999999999
999,316764.0,3000000.0,-1675701.0,Damsels in Distress,1007535.0,1324299.0,-55.856700000000004
1004,406994.0,12000000.0,-10799654.0,Darling Companion,793352.0,1200346.0,-89.99711666666667
1010,3589372.0,4000000.0,230426.0,Holy Motors,641054.0,4230426.0,5.76065
1023,21433.0,135000.0,294448.0,Sound of My Voice,408015.0,429448.0,218.1096296296296
1024,14298341.0,5600000.0,9083763.0,Khiladi 786,385422.0,14683763.0,162.21005357142857
1029,511415.0,270000.0,560700.0,Compliance,319285.0,830700.0,207.66666666666666
1051,143000.0,800000.0,-337794.0,Kill List,29063.0,462206.0,-42.224250000000005
1059,109099.0,10000000.0,-9751867.0,High School,139034.0,248133.0,-97.51867
1079,933139.0,750000.0,261535.0,The Innkeepers,78396.0,1011535.0,34.87133333333333
1101,0.0,2000000.0,-1982939.0,The First Time,17061.0,17061.0,-99.14695
1131,875700000.0,150000000.0,1122469910.0,Frozen,400738009.0,1272469910.0,748.3132733333333
1132,805800000.0,200000000.0,1015392272.0,Iron Man 3,408992272.0,1215392272.0,507.696136
1133,602700000.0,76000000.0,899216835.0,Despicable Me 2,368065385.0,975216835.0,1183.1800460526315
1134,700000000.0,250000000.0,710366855.0,The Hobbit: The Desolation of Smaug,258366855.0,960366855.0,284.14674199999996
1135,440300000.0,130000000.0,734868047.0,The Hunger Games: Catching Fire,424668047.0,864868047.0,565.2831130769231
1137,475700000.0,200000000.0,543588329.0,Monsters University,268488329.0,743588329.0,271.79416449999997
